6-Oct,22,12544.3272,13589.87638,2696.529986,49.28892974,28880.02136
6-Oct,23,11732.92233,12578.04654,2463.200139,45.63087388,26819.80018
6-Oct,0,10919.67632,11567.82301,2227.625135,42.34272224,24757.46684
7-Oct,1,10244.538,10829.40251,2086.629603,40.0719928,23200.64259
7-Oct,2,9806.134991,10211.20014,1961.057503,39.05427533,22017.44723
7-Oct,3,9505.249316,9822.690474,1874.75713,39.27928265,21241.9769
7-Oct,4,9325.090215,9575.575319,1823.17314,39.25594023,20763.09531
7-Oct,5,9311.657712,9486.459174,1823.195331,40.38468847,20661.69693
7-Oct,6,9534.776881,9677.666805,1828.458287,42.80683254,21083.70908
7-Oct,7,9917.114293,9993.741468,1906.389535,46.02967857,21863.27485
7-Oct,8,10237.34206,10011.76796,1939.585364,47.54843214,22236.24384
7-Oct,9,10408.88736,10344.55875,2009.573131,47.77758033,22810.79726
7-Oct,10,10454.08669,10900.62212,2102.210062,47.8730505,23504.79202
7-Oct,11,10443.4669,11393.63491,2173.660821,47.77380133,24058.53636
7-Oct,12,10404.09141,11910.52857,2223.878242,48.70854556,24587.20723
7-Oct,13,10442.11456,12462.16677,2336.49403,51.05196489,25291.8276
7-Oct,14,10653.09506,13263.18623,2468.942969,53.39605357,26438.62018
7-Oct,15,10983.37972,14070.75754,2627.869801,56.373345,27738.37991
7-Oct,16,11465.91462,14811.2129,2809.402215,60.48817914,29147.01788
7-Oct,17,11990.11994,15185.67787,2961.618851,63.33162914,30200.74787
7-Oct,18,12480.70382,15123.25951,3025.251623,63.34805139,30692.56269
7-Oct,19,12727.769,14712.90097,3021.056735,59.82193006,30521.54821
7-Oct,20,12933.57797,14448.31457,3000.386581,57.35287114,30439.63222
7-Oct,21,12531.46754,13730.32872,2844.444548,53.7704824,29160.011
7-Oct,22,11994.61625,12896.0477,2654.965427,49.87466939,27595.50305
7-Oct,23,11257.99435,11951.94251,2431.951521,45.87387178,25687.76247
7-Oct,0,10479.32972,11004.87409,2218.934617,42.05714485,23745.19514
8-Oct,1,9861.889326,10352.25197,2100.713048,39.90643564,22354.76027
8-Oct,2,9440.974118,9787.648401,1992.644561,38.67403066,21259.94121
8-Oct,3,9103.518504,9445.485774,1911.13779,38.58694286,20498.72964
8-Oct,4,8939.396881,9191.05469,1863.324906,38.82193278,20032.59853
8-Oct,5,8900.428867,9081.924402,1850.914521,39.72123625,19872.98931
8-Oct,6,8964.749947,9170.942175,1853.716271,42.01249807,20031.42149
8-Oct,7,9223.955621,9357.633171,1915.366268,44.80475443,20541.7603
