INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-01-30T09:00:00-00:00,2018-01-30T10:00:00-00:00,1,2018-01-30,2,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3249.72,DAM,113
2018-01-30T15:00:00-00:00,2018-01-30T16:00:00-00:00,1,2018-01-30,8,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5523.13,DAM,114
2018-01-30T08:00:00-00:00,2018-01-30T09:00:00-00:00,1,2018-01-30,1,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4500.17,DAM,114
2018-01-30T12:00:00-00:00,2018-01-30T13:00:00-00:00,1,2018-01-30,5,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4768.18,DAM,114
2018-01-30T19:00:00-00:00,2018-01-30T20:00:00-00:00,1,2018-01-30,12,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5309.05,DAM,114
2018-01-31T04:00:00-00:00,2018-01-31T05:00:00-00:00,1,2018-01-30,21,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5334.12,DAM,114
2018-01-30T13:00:00-00:00,2018-01-30T14:00:00-00:00,1,2018-01-30,6,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5161.86,DAM,114
2018-01-30T17:00:00-00:00,2018-01-30T18:00:00-00:00,1,2018-01-30,10,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5426.15,DAM,114
2018-01-31T03:00:00-00:00,2018-01-31T04:00:00-00:00,1,2018-01-30,20,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5532.13,DAM,114
2018-01-31T06:00:00-00:00,2018-01-31T07:00:00-00:00,1,2018-01-30,23,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4759.79,DAM,114
2018-01-30T09:00:00-00:00,2018-01-30T10:00:00-00:00,1,2018-01-30,2,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4458.01,DAM,114
2018-01-30T10:00:00-00:00,2018-01-30T11:00:00-00:00,1,2018-01-30,3,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4464.71,DAM,114
2018-01-31T01:00:00-00:00,2018-01-31T02:00:00-00:00,1,2018-01-30,18,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5699.17,DAM,114
2018-01-31T05:00:00-00:00,2018-01-31T06:00:00-00:00,1,2018-01-30,22,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5043.72,DAM,114
2018-01-31T07:00:00-00:00,2018-01-31T08:00:00-00:00,1,2018-01-30,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4583.32,DAM,114
2018-01-31T00:00:00-00:00,2018-01-31T01:00:00-00:00,1,2018-01-30,17,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5527.54,DAM,114
2018-01-30T21:00:00-00:00,2018-01-30T22:00:00-00:00,1,2018-01-30,14,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5263.41,DAM,114
2018-01-30T22:00:00-00:00,2018-01-30T23:00:00-00:00,1,2018-01-30,15,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5249.23,DAM,114
2018-01-30T23:00:00-00:00,2018-01-31T00:00:00-00:00,1,2018-01-30,16,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5331.75,DAM,114
2018-01-30T11:00:00-00:00,2018-01-30T12:00:00-00:00,1,2018-01-30,4,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4546.54,DAM,114
2018-01-30T18:00:00-00:00,2018-01-30T19:00:00-00:00,1,2018-01-30,11,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5370.17,DAM,114
2018-01-30T20:00:00-00:00,2018-01-30T21:00:00-00:00,1,2018-01-30,13,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5285.63,DAM,114
2018-01-30T16:00:00-00:00,2018-01-30T17:00:00-00:00,1,2018-01-30,9,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5469.31,DAM,114
2018-01-31T02:00:00-00:00,2018-01-31T03:00:00-00:00,1,2018-01-30,19,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5626.39,DAM,114
2018-01-30T14:00:00-00:00,2018-01-30T15:00:00-00:00,1,2018-01-30,7,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5492.03,DAM,114
2018-01-30T22:00:00-00:00,2018-01-30T23:00:00-00:00,1,2018-01-30,15,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2554.21,DAM,115
2018-01-31T03:00:00-00:00,2018-01-31T04:00:00-00:00,1,2018-01-30,20,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2785.59,DAM,115
2018-01-30T18:00:00-00:00,2018-01-30T19:00:00-00:00,1,2018-01-30,11,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2738.4,DAM,115
2018-01-30T14:00:00-00:00,2018-01-30T15:00:00-00:00,1,2018-01-30,7,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2648.42,DAM,115
2018-01-31T07:00:00-00:00,2018-01-31T08:00:00-00:00,1,2018-01-30,24,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2181.16,DAM,115
2018-01-31T01:00:00-00:00,2018-01-31T02:00:00-00:00,1,2018-01-30,18,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2782.95,DAM,115
2018-01-31T05:00:00-00:00,2018-01-31T06:00:00-00:00,1,2018-01-30,22,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2526.6,DAM,115
2018-01-30T13:00:00-00:00,2018-01-30T14:00:00-00:00,1,2018-01-30,6,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2280.06,DAM,115
2018-01-30T20:00:00-00:00,2018-01-30T21:00:00-00:00,1,2018-01-30,13,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2646.36,DAM,115
2018-01-30T17:00:00-00:00,2018-01-30T18:00:00-00:00,1,2018-01-30,10,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2797.66,DAM,115
2018-01-30T11:00:00-00:00,2018-01-30T12:00:00-00:00,1,2018-01-30,4,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1938.15,DAM,115
2018-01-30T08:00:00-00:00,2018-01-30T09:00:00-00:00,1,2018-01-30,1,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1986.92,DAM,115
2018-01-30T16:00:00-00:00,2018-01-30T17:00:00-00:00,1,2018-01-30,9,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2831.4,DAM,115
2018-01-31T00:00:00-00:00,2018-01-31T01:00:00-00:00,1,2018-01-30,17,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2624.42,DAM,115
2018-01-30T21:00:00-00:00,2018-01-30T22:00:00-00:00,1,2018-01-30,14,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2603.84,DAM,115
2018-01-30T19:00:00-00:00,2018-01-30T20:00:00-00:00,1,2018-01-30,12,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2686.7,DAM,115
2018-01-30T12:00:00-00:00,2018-01-30T13:00:00-00:00,1,2018-01-30,5,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2032.77,DAM,115
2018-01-30T10:00:00-00:00,2018-01-30T11:00:00-00:00,1,2018-01-30,3,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1918.27,DAM,115
2018-01-31T02:00:00-00:00,2018-01-31T03:00:00-00:00,1,2018-01-30,19,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2837.12,DAM,115
2018-01-30T15:00:00-00:00,2018-01-30T16:00:00-00:00,1,2018-01-30,8,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2857.59,DAM,115
2018-01-31T06:00:00-00:00,2018-01-31T07:00:00-00:00,1,2018-01-30,23,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2336.59,DAM,115
2018-01-31T04:00:00-00:00,2018-01-31T05:00:00-00:00,1,2018-01-30,21,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2689.2,DAM,115
2018-01-30T23:00:00-00:00,2018-01-31T00:00:00-00:00,1,2018-01-30,16,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2543.53,DAM,115
2018-01-30T09:00:00-00:00,2018-01-30T10:00:00-00:00,1,2018-01-30,2,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1936.18,DAM,115
2018-01-30T21:00:00-00:00,2018-01-30T22:00:00-00:00,1,2018-01-30,14,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2632.43,DAM,116
2018-01-30T11:00:00-00:00,2018-01-30T12:00:00-00:00,1,2018-01-30,4,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1848.2,DAM,116
2018-01-30T10:00:00-00:00,2018-01-30T11:00:00-00:00,1,2018-01-30,3,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1834.14,DAM,116
2018-01-31T00:00:00-00:00,2018-01-31T01:00:00-00:00,1,2018-01-30,17,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2717.23,DAM,116
2018-01-30T22:00:00-00:00,2018-01-30T23:00:00-00:00,1,2018-01-30,15,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2618.29,DAM,116
2018-01-30T17:00:00-00:00,2018-01-30T18:00:00-00:00,1,2018-01-30,10,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2723.88,DAM,116
2018-01-30T15:00:00-00:00,2018-01-30T16:00:00-00:00,1,2018-01-30,8,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2788.82,DAM,116
2018-01-31T05:00:00-00:00,2018-01-31T06:00:00-00:00,1,2018-01-30,22,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2622.86,DAM,116
2018-01-30T19:00:00-00:00,2018-01-30T20:00:00-00:00,1,2018-01-30,12,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2687.06,DAM,116
2018-01-31T06:00:00-00:00,2018-01-31T07:00:00-00:00,1,2018-01-30,23,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2381.49,DAM,116
2018-01-30T09:00:00-00:00,2018-01-30T10:00:00-00:00,1,2018-01-30,2,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1861.75,DAM,116
2018-01-31T07:00:00-00:00,2018-01-31T08:00:00-00:00,1,2018-01-30,24,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2180.49,DAM,116
2018-01-31T04:00:00-00:00,2018-01-31T05:00:00-00:00,1,2018-01-30,21,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2798.65,DAM,116
2018-01-31T03:00:00-00:00,2018-01-31T04:00:00-00:00,1,2018-01-30,20,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2905.49,DAM,116
2018-01-31T01:00:00-00:00,2018-01-31T02:00:00-00:00,1,2018-01-30,18,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2908.51,DAM,116
2018-01-30T20:00:00-00:00,2018-01-30T21:00:00-00:00,1,2018-01-30,13,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2657.35,DAM,116
2018-01-30T16:00:00-00:00,2018-01-30T17:00:00-00:00,1,2018-01-30,9,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2757.02,DAM,116
2018-01-30T08:00:00-00:00,2018-01-30T09:00:00-00:00,1,2018-01-30,1,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1929.54,DAM,116
2018-01-31T02:00:00-00:00,2018-01-31T03:00:00-00:00,1,2018-01-30,19,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2965.61,DAM,116
2018-01-30T23:00:00-00:00,2018-01-31T00:00:00-00:00,1,2018-01-30,16,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2629.07,DAM,116
2018-01-30T18:00:00-00:00,2018-01-30T19:00:00-00:00,1,2018-01-30,11,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2709.48,DAM,116
2018-01-30T12:00:00-00:00,2018-01-30T13:00:00-00:00,1,2018-01-30,5,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1953.4,DAM,116
2018-01-30T13:00:00-00:00,2018-01-30T14:00:00-00:00,1,2018-01-30,6,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2205.33,DAM,116
2018-01-30T14:00:00-00:00,2018-01-30T15:00:00-00:00,1,2018-01-30,7,0,DAM,PGE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2576.23,DAM,116
2018-01-31T05:00:00-00:00,2018-01-31T06:00:00-00:00,1,2018-01-30,22,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11799,DAM,117
2018-01-31T03:00:00-00:00,2018-01-31T04:00:00-00:00,1,2018-01-30,20,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12863,DAM,117
2018-01-30T10:00:00-00:00,2018-01-30T11:00:00-00:00,1,2018-01-30,3,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9204,DAM,117
2018-01-31T01:00:00-00:00,2018-01-31T02:00:00-00:00,1,2018-01-30,18,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12324,DAM,117
2018-01-30T08:00:00-00:00,2018-01-30T09:00:00-00:00,1,2018-01-30,1,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9714,DAM,117
2018-01-30T21:00:00-00:00,2018-01-30T22:00:00-00:00,1,2018-01-30,14,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10661,DAM,117
2018-01-31T07:00:00-00:00,2018-01-31T08:00:00-00:00,1,2018-01-30,24,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10186,DAM,117
2018-01-30T20:00:00-00:00,2018-01-30T21:00:00-00:00,1,2018-01-30,13,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10608,DAM,117
2018-01-31T00:00:00-00:00,2018-01-31T01:00:00-00:00,1,2018-01-30,17,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11596,DAM,117
2018-01-30T11:00:00-00:00,2018-01-30T12:00:00-00:00,1,2018-01-30,4,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9203,DAM,117
2018-01-31T06:00:00-00:00,2018-01-31T07:00:00-00:00,1,2018-01-30,23,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10912,DAM,117
2018-01-30T18:00:00-00:00,2018-01-30T19:00:00-00:00,1,2018-01-30,11,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10961,DAM,117
2018-01-30T19:00:00-00:00,2018-01-30T20:00:00-00:00,1,2018-01-30,12,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10698,DAM,117
2018-01-30T22:00:00-00:00,2018-01-30T23:00:00-00:00,1,2018-01-30,15,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10784,DAM,117
2018-01-30T23:00:00-00:00,2018-01-31T00:00:00-00:00,1,2018-01-30,16,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11090,DAM,117
2018-01-30T09:00:00-00:00,2018-01-30T10:00:00-00:00,1,2018-01-30,2,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9393,DAM,117
2018-01-30T12:00:00-00:00,2018-01-30T13:00:00-00:00,1,2018-01-30,5,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,9459,DAM,117
2018-01-30T15:00:00-00:00,2018-01-30T16:00:00-00:00,1,2018-01-30,8,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12016,DAM,117
2018-01-30T16:00:00-00:00,2018-01-30T17:00:00-00:00,1,2018-01-30,9,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11704,DAM,117
2018-01-31T04:00:00-00:00,2018-01-31T05:00:00-00:00,1,2018-01-30,21,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,12455,DAM,117
2018-01-30T13:00:00-00:00,2018-01-30T14:00:00-00:00,1,2018-01-30,6,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,10183,DAM,117
2018-01-30T17:00:00-00:00,2018-01-30T18:00:00-00:00,1,2018-01-30,10,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11289,DAM,117
2018-01-31T02:00:00-00:00,2018-01-31T03:00:00-00:00,1,2018-01-30,19,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,13044,DAM,117
2018-01-30T14:00:00-00:00,2018-01-30T15:00:00-00:00,1,2018-01-30,7,0,DAM,PGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.1,11423,DAM,117
2018-01-30T09:00:00-00:00,2018-01-30T10:00:00-00:00,1,2018-01-30,2,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2426.94,DAM,118
2018-01-30T18:00:00-00:00,2018-01-30T19:00:00-00:00,1,2018-01-30,11,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3471.2,DAM,118
2018-01-30T14:00:00-00:00,2018-01-30T15:00:00-00:00,1,2018-01-30,7,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3341.99,DAM,118
2018-01-30T13:00:00-00:00,2018-01-30T14:00:00-00:00,1,2018-01-30,6,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2940.7,DAM,118
2018-01-30T11:00:00-00:00,2018-01-30T12:00:00-00:00,1,2018-01-30,4,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2449.93,DAM,118
2018-01-30T10:00:00-00:00,2018-01-30T11:00:00-00:00,1,2018-01-30,3,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2402.56,DAM,118
2018-01-30T08:00:00-00:00,2018-01-30T09:00:00-00:00,1,2018-01-30,1,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2497.41,DAM,118
2018-01-31T02:00:00-00:00,2018-01-31T03:00:00-00:00,1,2018-01-30,19,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3850.11,DAM,118
2018-01-31T05:00:00-00:00,2018-01-31T06:00:00-00:00,1,2018-01-30,22,0,DAM,PSEI,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3365.2,DAM,118
